subjCode,environmentCondition_VS_1to4_ES_5,movement_Static_1_Movement_2,presentation_Simultaneous_1_Successive_2,trialNumber,currentPositionNumber,currentPositionObject,bodyOrientation_360,bodyOrientation_PlusMin180,targetNumber,targetObject,correctResponse_pointingDirection,subjectPointingDirection,signedError,absoluteError,latency,absoluteError_withoutOutliers,latency_withoutOutliers,learningRepetitionsForMemorizingTheLayout,Gender_Male_1_Female_2,Age,NauseousDuringExperiment_Yes_1_No_2,experiencesInVirtualReality_None_1_Expert_5,SenseOfDirection_VeryBad_1_VeryGood_5
60,3,2,1,66,1,teapot,0,0,3,hammer,89,100.03,10.03,10.03,4554.81,10.03,4554.81,2,2,27,2,4,4
60,3,2,1,67,3,hammer,90,90,2,horse,224,234.206,9.206,9.206,9399.81,9.206,9399.81,2,2,27,2,4,4
60,3,2,1,68,2,horse,90,90,3,hammer,44,64.6312,19.6312,19.6312,8625.38,19.6312,8625.38,2,2,27,2,4,4
60,3,2,1,69,2,horse,135,135,6,trumpet,269,276.268,6.2677,6.2677,5623.56,6.2677,5623.56,2,2,27,2,4,4
60,3,2,1,70,4,banana,0,0,3,hammer,269,263.019,-6.9813,6.9813,3134.69,6.9813,3134.69,2,2,27,2,4,4
60,3,2,1,71,5,hair dryer,90,90,1,teapot,134,133.602,-1.3978,1.3978,6148.94,1.3978,6148.94,2,2,27,2,4,4
60,3,2,1,72,6,trumpet,180,180,3,hammer,0,2.6568,2.6568,2.6568,3937.88,2.6568,3937.88,2,2,27,2,4,4
5,2,1,2,1,5,hair dryer,135,135,2,horse,134,46.0804,-88.9195,88.9195,34611.8,#NULL!,#NULL!,1,1,26,2,3,5
5,2,1,2,2,7,racket,270,-90,3,hammer,314,314.564,-0.4364,0.4364,24646.6,0.4364,#NULL!,1,1,26,2,3,5
5,2,1,2,3,1,teapot,90,90,2,horse,269,259.945,-10.0555,10.0555,20895.7,10.0555,20895.7,1,1,26,2,3,5
5,2,1,2,4,3,hammer,0,0,2,horse,314,287.512,-27.4878,27.4878,6517.41,27.4878,6517.41,1,1,26,2,3,5
5,2,1,2,5,6,trumpet,135,135,2,horse,89,93.5221,3.5221,3.5221,12248.1,3.5221,12248.1,1,1,26,2,3,5
5,2,1,2,6,4,banana,270,-90,7,racket,89,95.8428,5.8428,5.8428,13199.1,5.8428,13199.1,1,1,26,2,3,5
5,2,1,2,7,1,teapot,0,0,5,hair dryer,44,48.2986,3.2986,3.2986,7692.89,3.2986,7692.89,1,1,26,2,3,5
5,2,1,2,8,4,banana,315,-45,7,racket,44,77.0137,32.0137,32.0137,13827.4,32.0137,13827.4,1,1,26,2,3,5
5,2,1,2,9,7,racket,135,135,6,trumpet,179,211.683,31.683,31.683,11157.3,31.683,11157.3,1,1,26,2,3,5
5,2,1,2,10,2,horse,0,0,1,teapot,179,156.774,-23.2262,23.2262,8633.08,23.2262,8633.08,1,1,26,2,3,5
5,2,1,2,11,3,hammer,90,90,2,horse,224,223.052,-1.9476,1.9476,10673,1.9476,10673,1,1,26,2,3,5
5,2,1,2,12,6,trumpet,225,-135,2,horse,0,33.0744,33.0744,33.0744,15848.5,33.0744,15848.5,1,1,26,2,3,5
5,2,1,2,13,6,trumpet,135,135,7,racket,0,333.83,-26.1697,26.1697,9165.03,26.1697,9165.03,1,1,26,2,3,5
5,2,1,2,14,5,hair dryer,270,-90,4,banana,224,220.445,-4.5555,4.5555,15296.3,4.5555,15296.3,1,1,26,2,3,5
5,2,1,2,15,3,hammer,270,-90,4,banana,179,131.859,-48.1408,48.1408,25284.7,48.1408,#NULL!,1,1,26,2,3,5
5,2,1,2,16,4,banana,270,-90,5,hair dryer,44,47.1355,2.1355,2.1355,22402.9,2.1355,#NULL!,1,1,26,2,3,5
5,2,1,2,17,6,trumpet,180,180,2,horse,44,60.8264,15.8264,15.8264,11110.2,15.8264,11110.2,1,1,26,2,3,5
5,2,1,2,18,1,teapot,45,45,2,horse,314,317.304,2.3044,2.3044,10603.5,2.3044,10603.5,1,1,26,2,3,5
5,2,1,2,19,4,banana,0,0,7,racket,0,323.633,-36.3667,36.3667,9522.5,36.3667,9522.5,1,1,26,2,3,5
5,2,1,2,20,6,trumpet,225,-135,5,hair dryer,314,302.272,-12.7284,12.7284,11797.1,12.7284,11797.1,1,1,26,2,3,5
5,2,1,2,21,2,horse,135,135,3,hammer,0,356.188,-3.8116,3.8116,14005.8,3.8116,14005.8,1,1,26,2,3,5
5,2,1,2,22,4,banana,90,90,1,teapot,179,225.427,45.4272,45.4272,9398.75,45.4272,9398.75,1,1,26,2,3,5
5,2,1,2,23,3,hammer,315,-45,7,racket,89,92.4564,2.4564,2.4564,6736.16,2.4564,6736.16,1,1,26,2,3,5
5,2,1,2,24,3,hammer,45,45,2,horse,269,288.056,18.0564,18.0564,10040.3,18.0564,10040.3,1,1,26,2,3,5
5,2,1,2,25,1,teapot,0,0,3,hammer,89,74.8218,-15.1782,15.1782,8980.22,15.1782,8980.22,1,1,26,2,3,5
5,2,1,2,26,4,banana,315,-45,3,hammer,314,254.695,-60.3046,60.3046,10023.9,#NULL!,10023.9,1,1,26,2,3,5
5,2,1,2,27,5,hair dryer,0,0,1,teapot,224,209.25,-15.7502,15.7502,5931.25,15.7502,5931.25,1,1,26,2,3,5
5,2,1,2,28,6,trumpet,135,135,5,hair dryer,44,70.3243,25.3243,25.3243,8763.28,25.3243,8763.28,1,1,26,2,3,5
5,2,1,2,29,4,banana,0,0,3,hammer,269,246.09,-23.9101,23.9101,3929.19,23.9101,3929.19,1,1,26,2,3,5
5,2,1,2,30,5,hair dryer,135,135,6,trumpet,224,251.735,26.7352,26.7352,11404.8,26.7352,11404.8,1,1,26,2,3,5
5,2,1,2,31,2,horse,180,180,5,hair dryer,269,255.359,-14.6413,14.6413,7842.66,14.6413,7842.66,1,1,26,2,3,5
5,2,1,2,32,1,teapot,45,45,7,racket,17,57.7077,39.7077,39.7077,4854,39.7077,4854,1,1,26,2,3,5
5,2,1,2,33,5,hair dryer,225,-135,7,racket,224,281.628,56.6276,56.6276,17677.1,56.6276,17677.1,1,1,26,2,3,5
5,2,1,2,34,1,teapot,90,90,6,trumpet,296,303.363,6.3627,6.3627,7723.19,6.3627,7723.19,1,1,26,2,3,5
5,2,1,2,35,1,teapot,180,180,2,horse,179,139.058,-40.9422,40.9422,11227.5,40.9422,11227.5,1,1,26,2,3,5
5,2,1,2,36,5,hair dryer,225,-135,6,trumpet,134,127.789,-7.2106,7.2106,10035.9,7.2106,10035.9,1,1,26,2,3,5
5,2,1,2,37,7,racket,180,180,5,hair dryer,89,120.617,30.6168,30.6168,8998.38,30.6168,8998.38,1,1,26,2,3,5
5,2,1,2,38,4,banana,270,-90,1,teapot,0,334.875,-25.1248,25.1248,9433.19,25.1248,9433.19,1,1,26,2,3,5
5,2,1,2,39,7,racket,270,-90,4,banana,269,239.412,-30.5881,30.5881,12498.4,30.5881,12498.4,1,1,26,2,3,5
5,2,1,2,40,1,teapot,45,45,3,hammer,44,83.4825,38.4825,38.4825,9284.56,38.4825,9284.56,1,1,26,2,3,5
5,2,1,2,41,2,horse,45,45,6,trumpet,0,356.665,-3.3352,3.3352,5630.19,3.3352,5630.19,1,1,26,2,3,5
5,2,1,2,42,5,hair dryer,90,90,1,teapot,134,111.985,-23.0153,23.0153,7606.44,23.0153,7606.44,1,1,26,2,3,5
5,2,1,2,43,7,racket,225,-135,6,trumpet,89,97.5995,7.5996,7.5996,7686.31,7.5996,7686.31,1,1,26,2,3,5
5,2,1,2,44,7,racket,180,180,6,trumpet,134,105.226,-29.774,29.774,10105.8,29.774,10105.8,1,1,26,2,3,5
5,2,1,2,45,1,teapot,90,90,5,hair dryer,314,296.597,-18.4026,18.4026,9869.44,18.4026,9869.44,1,1,26,2,3,5
5,2,1,2,46,2,horse,135,135,5,hair dryer,314,271.18,-43.8199,43.8199,10421.2,43.8199,10421.2,1,1,26,2,3,5
5,2,1,2,47,5,hair dryer,0,0,4,banana,134,115.435,-19.5655,19.5655,11043.6,19.5655,11043.6,1,1,26,2,3,5
5,2,1,2,48,4,banana,270,-90,5,hair dryer,44,71.8548,26.8548,26.8548,9198,26.8548,9198,1,1,26,2,3,5
5,2,1,2,49,3,hammer,90,90,4,banana,0,317.846,-42.1542,42.1542,10654,42.1542,10654,1,1,26,2,3,5
5,2,1,2,50,7,racket,180,180,1,teapot,62,90,27,27,5613,27,5613,1,1,26,2,3,5
5,2,1,2,51,1,teapot,225,-135,5,hair dryer,179,148.671,-31.3289,31.3289,11847.1,31.3289,11847.1,1,1,26,2,3,5
5,2,1,2,52,2,horse,45,45,3,hammer,89,115.054,25.0543,25.0543,6650.19,25.0543,6650.19,1,1,26,2,3,5
5,2,1,2,53,3,hammer,270,-90,7,racket,134,132.295,-2.7054,2.7054,14357.1,2.7054,14357.1,1,1,26,2,3,5
5,2,1,2,54,2,horse,180,180,6,trumpet,224,217.416,-7.5836,7.5836,10596.6,7.5836,10596.6,1,1,26,2,3,5
5,2,1,2,55,2,horse,45,45,1,teapot,134,133.324,-1.6764,1.6764,6482.81,1.6764,6482.81,1,1,26,2,3,5
5,2,1,2,56,2,horse,135,135,6,trumpet,269,234.65,-35.3498,35.3498,15983.3,35.3498,15983.3,1,1,26,2,3,5
5,2,1,2,57,6,trumpet,225,-135,7,racket,269,270,0,0,16905.5,0,16905.5,1,1,26,2,3,5
5,2,1,2,58,7,racket,315,-45,4,banana,224,230.727,5.7266,5.7266,8923.31,5.7266,8923.31,1,1,26,2,3,5
5,2,1,2,59,5,hair dryer,225,-135,4,banana,269,249.722,-20.2776,20.2776,14482.3,20.2776,14482.3,1,1,26,2,3,5
5,2,1,2,60,7,racket,315,-45,3,hammer,269,241.766,-28.2336,28.2336,5847,28.2336,5847,1,1,26,2,3,5
5,2,1,2,61,5,hair dryer,315,-45,4,banana,179,152.878,-27.1223,27.1223,10303.1,27.1223,10303.1,1,1,26,2,3,5
5,2,1,2,62,3,hammer,45,45,1,teapot,224,225.57,0.5704,0.5704,11615,0.5704,11615,1,1,26,2,3,5
5,2,1,2,63,5,hair dryer,45,45,1,teapot,179,153.378,-26.6222,26.6222,8622.94,26.6222,8622.94,1,1,26,2,3,5
5,2,1,2,64,7,racket,315,-45,6,trumpet,0,46.5849,46.5849,46.5849,11858,46.5849,11858,1,1,26,2,3,5
5,2,1,2,65,3,hammer,0,0,2,horse,314,315.546,0.5457,0.5457,4222.06,0.5457,4222.06,1,1,26,2,3,5
5,2,1,2,66,6,trumpet,315,-45,1,teapot,251,251.227,-0.7726,0.7726,17994.7,0.7726,17994.7,1,1,26,2,3,5
5,2,1,2,67,2,horse,90,90,1,teapot,89,109.403,19.4034,19.4034,5313.06,19.4034,5313.06,1,1,26,2,3,5
5,2,1,2,68,6,trumpet,180,180,3,hammer,0,37.197,37.197,37.197,4407.38,37.197,4407.38,1,1,26,2,3,5
5,2,1,2,69,3,hammer,315,-45,4,banana,134,105.307,-29.6929,29.6929,15162.2,29.6929,15162.2,1,1,26,2,3,5
5,2,1,2,70,6,trumpet,180,180,7,racket,314,314.888,-0.1125,0.1125,6491.38,0.1125,6491.38,1,1,26,2,3,5
5,2,1,2,71,2,horse,90,90,3,hammer,44,74.8006,29.8006,29.8006,7487.75,29.8006,7487.75,1,1,26,2,3,5
5,2,1,2,72,7,racket,225,-135,5,hair dryer,44,99.3505,54.3505,54.3505,9188.88,54.3505,9188.88,1,1,26,2,3,5
55,4,2,2,1,2,horse,135,135,6,trumpet,269,279.485,9.4852,9.4852,48006.1,9.4852,#NULL!,4,1,36,2,2,4
55,4,2,2,2,7,racket,270,-90,4,banana,269,266.618,-3.3821,3.3821,27226.6,3.3821,27226.6,4,1,36,2,2,4
55,4,2,2,3,6,trumpet,225,-135,7,racket,269,266.898,-3.1015,3.1015,20129.2,3.1015,20129.2,4,1,36,2,2,4
55,4,2,2,4,6,trumpet,180,180,3,hammer,0,4.4293,4.4293,4.4293,17647.7,4.4293,17647.7,4,1,36,2,2,4
55,4,2,2,5,3,hammer,45,45,2,horse,269,270,0,0,9800.66,0,9800.66,4,1,36,2,2,4
55,4,2,2,6,7,racket,315,-45,4,banana,224,173.845,-51.1554,51.1554,24814.1,51.1554,24814.1,4,1,36,2,2,4
55,4,2,2,7,3,hammer,315,-45,7,racket,89,102.521,12.5214,12.5214,12129.8,12.5214,12129.8,4,1,36,2,2,4
55,4,2,2,8,7,racket,225,-135,5,hair dryer,44,8.5934,-36.4066,36.4066,25875.1,36.4066,25875.1,4,1,36,2,2,4
55,4,2,2,9,1,teapot,45,45,2,horse,314,317.304,2.3044,2.3044,13030.3,2.3044,13030.3,4,1,36,2,2,4
55,4,2,2,10,2,horse,90,90,1,teapot,89,81.3534,-8.6466,8.6466,8544.36,8.6466,8544.36,4,1,36,2,2,4
55,4,2,2,11,3,hammer,270,-90,7,racket,134,130.974,-4.0261,4.0261,10151.3,4.0261,10151.3,4,1,36,2,2,4
55,4,2,2,12,5,hair dryer,225,-135,4,banana,269,275.907,5.9074,5.9074,7223.03,5.9074,7223.03,4,1,36,2,2,4
55,4,2,2,13,4,banana,315,-45,3,hammer,314,287.334,-27.6658,27.6658,23121.4,27.6658,23121.4,4,1,36,2,2,4
55,4,2,2,14,3,hammer,90,90,4,banana,0,60.7082,60.7082,60.7082,13069.8,60.7082,13069.8,4,1,36,2,2,4
55,4,2,2,15,6,trumpet,135,135,2,horse,89,112.997,22.9967,22.9967,14441.2,22.9967,14441.2,4,1,36,2,2,4
55,4,2,2,16,5,hair dryer,225,-135,6,trumpet,134,185.428,50.4278,50.4278,9917.47,50.4278,9917.47,4,1,36,2,2,4
55,4,2,2,17,1,teapot,90,90,5,hair dryer,314,328.187,13.1866,13.1866,24460.6,13.1866,24460.6,4,1,36,2,2,4
55,4,2,2,18,7,racket,270,-90,3,hammer,314,312.852,-2.1482,2.1482,9080.78,2.1482,9080.78,4,1,36,2,2,4
55,4,2,2,19,5,hair dryer,0,0,1,teapot,224,214.481,-10.5192,10.5192,8647.25,10.5192,8647.25,4,1,36,2,2,4
55,4,2,2,20,3,hammer,45,45,1,teapot,224,129.135,-95.8655,95.8655,8984.5,#NULL!,8984.5,4,1,36,2,2,4
55,4,2,2,21,7,racket,135,135,6,trumpet,179,173.997,-6.0025,6.0025,7316.53,6.0025,7316.53,4,1,36,2,2,4
55,4,2,2,22,4,banana,270,-90,5,hair dryer,44,65.6006,20.6006,20.6006,10895,20.6006,10895,4,1,36,2,2,4
55,4,2,2,23,6,trumpet,180,180,2,horse,44,57.2993,12.2993,12.2993,12468.8,12.2993,12468.8,4,1,36,2,2,4
55,4,2,2,24,3,hammer,315,-45,4,banana,134,181.533,46.5325,46.5325,14282.5,46.5325,14282.5,4,1,36,2,2,4
55,4,2,2,25,7,racket,315,-45,6,trumpet,0,25.4807,25.4807,25.4807,8211.59,25.4807,8211.59,4,1,36,2,2,4
55,4,2,2,26,2,horse,45,45,1,teapot,134,107.105,-27.8947,27.8947,7024.31,27.8947,7024.31,4,1,36,2,2,4
55,4,2,2,27,5,hair dryer,45,45,1,teapot,179,120.293,-59.7071,59.7071,5866.5,59.7071,5866.5,4,1,36,2,2,4
55,4,2,2,28,7,racket,180,180,5,hair dryer,89,122.8,32.8001,32.8001,18887.7,32.8001,18887.7,4,1,36,2,2,4
55,4,2,2,29,3,hammer,90,90,2,horse,224,191.421,-33.5787,33.5787,9454.97,33.5787,9454.97,4,1,36,2,2,4
55,4,2,2,30,5,hair dryer,135,135,6,trumpet,224,257.075,32.0749,32.0749,7201.59,32.0749,7201.59,4,1,36,2,2,4
55,4,2,2,31,1,teapot,45,45,3,hammer,44,49.9418,4.9418,4.9418,9928.41,4.9418,9928.41,4,1,36,2,2,4
55,4,2,2,32,1,teapot,90,90,6,trumpet,296,302.123,5.1234,5.1234,4708.81,5.1234,4708.81,4,1,36,2,2,4
55,4,2,2,33,1,teapot,225,-135,5,hair dryer,179,181.509,1.5087,1.5087,8448.16,1.5087,8448.16,4,1,36,2,2,4
55,4,2,2,34,7,racket,315,-45,3,hammer,269,269.059,-0.9412,0.9412,12894.4,0.9412,12894.4,4,1,36,2,2,4
55,4,2,2,35,3,hammer,0,0,2,horse,314,275.547,-39.4525,39.4525,24531.3,39.4525,24531.3,4,1,36,2,2,4
55,4,2,2,36,2,horse,135,135,3,hammer,0,4.6722,4.6722,4.6722,8275.69,4.6722,8275.69,4,1,36,2,2,4
55,4,2,2,37,2,horse,45,45,3,hammer,89,90,0,0,7329.38,0,7329.38,4,1,36,2,2,4
55,4,2,2,38,4,banana,0,0,3,hammer,269,248.491,-21.5091,21.5091,7655.88,21.5091,7655.88,4,1,36,2,2,4
55,4,2,2,39,1,teapot,0,0,3,hammer,89,82.9408,-7.0592,7.0592,11878.7,7.0592,11878.7,4,1,36,2,2,4
55,4,2,2,40,6,trumpet,135,135,5,hair dryer,44,86.0448,41.0448,41.0448,13903,41.0448,13903,4,1,36,2,2,4
55,4,2,2,41,7,racket,180,180,6,trumpet,134,173.35,38.3496,38.3496,14393.1,38.3496,14393.1,4,1,36,2,2,4
55,4,2,2,42,4,banana,315,-45,7,racket,44,94.7074,49.7074,49.7074,9566.5,49.7074,9566.5,4,1,36,2,2,4
55,4,2,2,43,1,teapot,90,90,2,horse,269,259.156,-10.8444,10.8444,13993.6,10.8444,13993.6,4,1,36,2,2,4
55,4,2,2,44,3,hammer,0,0,2,horse,314,267.462,-47.5381,47.5381,41067.6,47.5381,#NULL!,4,1,36,2,2,4
55,4,2,2,45,1,teapot,180,180,2,horse,179,173.386,-6.6137,6.6137,21400.1,6.6137,21400.1,4,1,36,2,2,4
55,4,2,2,46,6,trumpet,225,-135,5,hair dryer,314,299.326,-15.6744,15.6744,7887.94,15.6744,7887.94,4,1,36,2,2,4
55,4,2,2,47,4,banana,270,-90,5,hair dryer,44,46.4976,1.4976,1.4976,20021.3,1.4976,20021.3,4,1,36,2,2,4
55,4,2,2,48,6,trumpet,315,-45,1,teapot,251,244.231,-7.7689,7.7689,10523.9,7.7689,10523.9,4,1,36,2,2,4
55,4,2,2,49,6,trumpet,135,135,7,racket,0,1.1024,1.1024,1.1024,3117.56,1.1024,3117.56,4,1,36,2,2,4
55,4,2,2,50,4,banana,90,90,1,teapot,179,116.323,-63.6767,63.6767,14627.1,#NULL!,14627.1,4,1,36,2,2,4
55,4,2,2,51,2,horse,45,45,6,trumpet,0,10.9707,10.9707,10.9707,6654.25,10.9707,6654.25,4,1,36,2,2,4
55,4,2,2,52,1,teapot,0,0,5,hair dryer,44,47.1052,2.1052,2.1052,5712.81,2.1052,5712.81,4,1,36,2,2,4
55,4,2,2,53,2,horse,180,180,6,trumpet,224,233.357,8.357,8.357,8108.5,8.357,8108.5,4,1,36,2,2,4
55,4,2,2,54,2,horse,135,135,5,hair dryer,314,299.675,-15.3248,15.3248,12956.9,15.3248,12956.9,4,1,36,2,2,4
55,4,2,2,55,1,teapot,45,45,7,racket,17,40.954,22.954,22.954,8561.44,22.954,8561.44,4,1,36,2,2,4
55,4,2,2,56,2,horse,180,180,5,hair dryer,269,270,0,0,5462.94,0,5462.94,4,1,36,2,2,4
55,4,2,2,57,4,banana,0,0,7,racket,0,46.0804,46.0804,46.0804,4258,46.0804,4258,4,1,36,2,2,4
55,4,2,2,58,5,hair dryer,0,0,4,banana,134,140.328,5.3279,5.3279,7555.25,5.3279,7555.25,4,1,36,2,2,4
55,4,2,2,59,4,banana,270,-90,1,teapot,0,296.656,-63.3439,63.3439,17775.6,#NULL!,17775.6,4,1,36,2,2,4
55,4,2,2,60,4,banana,270,-90,7,racket,89,106.283,16.2831,16.2831,7133.25,16.2831,7133.25,4,1,36,2,2,4
55,4,2,2,61,6,trumpet,180,180,7,racket,314,278.967,-36.0331,36.0331,4327.13,36.0331,4327.13,4,1,36,2,2,4
55,4,2,2,62,3,hammer,270,-90,4,banana,179,215.566,35.5656,35.5656,32317.3,35.5656,#NULL!,4,1,36,2,2,4
55,4,2,2,63,5,hair dryer,270,-90,4,banana,224,229.076,4.0756,4.0756,4523.69,4.0756,4523.69,4,1,36,2,2,4
55,4,2,2,64,5,hair dryer,315,-45,4,banana,179,225,45,45,6856.31,45,6856.31,4,1,36,2,2,4
55,4,2,2,65,7,racket,225,-135,6,trumpet,89,102.159,12.1589,12.1589,8700.69,12.1589,8700.69,4,1,36,2,2,4
55,4,2,2,66,5,hair dryer,135,135,2,horse,134,131.139,-3.8605,3.8605,8439.94,3.8605,8439.94,4,1,36,2,2,4
55,4,2,2,67,5,hair dryer,90,90,1,teapot,134,98.1256,-36.8744,36.8744,7530.31,36.8744,7530.31,4,1,36,2,2,4
55,4,2,2,68,7,racket,180,180,1,teapot,62,49.6863,-13.3137,13.3137,9180.81,13.3137,9180.81,4,1,36,2,2,4
55,4,2,2,69,2,horse,90,90,3,hammer,44,47.2301,2.2301,2.2301,9300.88,2.2301,9300.88,4,1,36,2,2,4
55,4,2,2,70,2,horse,0,0,1,teapot,179,132.843,-47.1566,47.1566,5025.44,47.1566,5025.44,4,1,36,2,2,4
55,4,2,2,71,6,trumpet,225,-135,2,horse,0,17.2142,17.2142,17.2142,9770.19,17.2142,9770.19,4,1,36,2,2,4
55,4,2,2,72,5,hair dryer,225,-135,7,racket,224,225.142,0.142,0.142,5497.44,0.142,5497.44,4,1,36,2,2,4
15,5,2,2,1,2,horse,135,135,3,hammer,0,0,0,0,6486.68,0,6486.68,1,1,21,2,3,5
15,5,2,2,2,3,hammer,315,-45,4,banana,134,127.304,-7.6963,7.6963,6794.39,7.6963,6794.39,1,1,21,2,3,5
15,5,2,2,3,7,racket,180,180,5,hair dryer,89,97.4411,7.4411,7.4411,6035,7.4411,6035,1,1,21,2,3,5
15,5,2,2,4,7,racket,270,-90,3,hammer,314,303.105,-11.8948,11.8948,9262.61,11.8948,9262.61,1,1,21,2,3,5
15,5,2,2,5,7,racket,315,-45,6,trumpet,0,352.693,-7.3067,7.3067,4058.64,7.3067,4058.64,1,1,21,2,3,5
15,5,2,2,6,4,banana,0,0,3,hammer,269,261.828,-8.1722,8.1722,6098.15,8.1722,6098.15,1,1,21,2,3,5
15,5,2,2,7,5,hair dryer,45,45,1,teapot,179,349.538,169.538,169.538,6751.09,#NULL!,6751.09,1,1,21,2,3,5
15,5,2,2,8,1,teapot,45,45,2,horse,314,3.539,48.539,48.539,14395.4,48.539,#NULL!,1,1,21,2,3,5
15,5,2,2,9,2,horse,45,45,6,trumpet,0,2.0668,2.0668,2.0668,8605.68,2.0668,8605.68,1,1,21,2,3,5
15,5,2,2,10,1,teapot,45,45,7,racket,17,40.5724,22.5724,22.5724,7755.11,22.5724,7755.11,1,1,21,2,3,5
15,5,2,2,11,5,hair dryer,135,135,6,trumpet,224,275.022,50.0221,50.0221,5875.3,50.0221,5875.3,1,1,21,2,3,5
15,5,2,2,12,6,trumpet,225,-135,2,horse,0,357.649,-2.3514,2.3514,7798.84,2.3514,7798.84,1,1,21,2,3,5
15,5,2,2,13,4,banana,315,-45,3,hammer,314,285.844,-29.1559,29.1559,11227,29.1559,11227,1,1,21,2,3,5
15,5,2,2,14,6,trumpet,180,180,7,racket,314,286.203,-28.7973,28.7973,9083.83,28.7973,9083.83,1,1,21,2,3,5
15,5,2,2,15,6,trumpet,315,-45,1,teapot,251,265.261,13.2613,13.2613,8571.28,13.2613,8571.28,1,1,21,2,3,5
15,5,2,2,16,4,banana,270,-90,5,hair dryer,44,56.8961,11.8961,11.8961,6431.34,11.8961,6431.34,1,1,21,2,3,5
15,5,2,2,17,1,teapot,0,0,3,hammer,89,88.8365,-1.1635,1.1635,10712.1,1.1635,10712.1,1,1,21,2,3,5
15,5,2,2,18,4,banana,270,-90,7,racket,89,135,45,45,5947.72,45,5947.72,1,1,21,2,3,5
15,5,2,2,19,5,hair dryer,270,-90,4,banana,224,225,0,0,10808.4,0,10808.4,1,1,21,2,3,5
15,5,2,2,20,7,racket,180,180,6,trumpet,134,133.19,-1.8095,1.8095,5383.89,1.8095,5383.89,1,1,21,2,3,5
15,5,2,2,21,6,trumpet,225,-135,7,racket,269,260.681,-9.319,9.319,8457.39,9.319,8457.39,1,1,21,2,3,5
15,5,2,2,22,1,teapot,90,90,6,trumpet,296,292.068,-4.9315,4.9315,7346.48,4.9315,7346.48,1,1,21,2,3,5
15,5,2,2,23,2,horse,0,0,1,teapot,179,225,45,45,9380.06,45,9380.06,1,1,21,2,3,5
15,5,2,2,24,4,banana,90,90,1,teapot,179,147.835,-32.1646,32.1646,9674.14,32.1646,9674.14,1,1,21,2,3,5
15,5,2,2,25,7,racket,315,-45,3,hammer,269,295.11,25.1098,25.1098,6934.41,25.1098,6934.41,1,1,21,2,3,5
15,5,2,2,26,1,teapot,0,0,5,hair dryer,44,48.1698,3.1698,3.1698,7256.81,3.1698,7256.81,1,1,21,2,3,5
15,5,2,2,27,5,hair dryer,0,0,1,teapot,224,225,0,0,13659.4,0,13659.4,1,1,21,2,3,5
15,5,2,2,28,1,teapot,225,-135,5,hair dryer,179,180,0,0,15380.1,0,#NULL!,1,1,21,2,3,5
15,5,2,2,29,5,hair dryer,0,0,4,banana,134,135,0,0,9468.19,0,9468.19,1,1,21,2,3,5
15,5,2,2,30,2,horse,180,180,5,hair dryer,269,225,-45,45,6955.84,45,6955.84,1,1,21,2,3,5
15,5,2,2,31,5,hair dryer,225,-135,7,racket,224,225,0,0,8227.88,0,8227.88,1,1,21,2,3,5
15,5,2,2,32,7,racket,225,-135,5,hair dryer,44,39.8797,-5.1203,5.1203,11579,5.1203,11579,1,1,21,2,3,5
15,5,2,2,33,3,hammer,90,90,4,banana,0,338.452,-21.5485,21.5485,6459.34,21.5485,6459.34,1,1,21,2,3,5
15,5,2,2,34,6,trumpet,135,135,5,hair dryer,44,77.8641,32.8641,32.8641,4323.03,32.8641,4323.03,1,1,21,2,3,5
15,5,2,2,35,6,trumpet,180,180,2,horse,44,66.2889,21.2889,21.2889,12496.3,21.2889,12496.3,1,1,21,2,3,5
15,5,2,2,36,5,hair dryer,225,-135,6,trumpet,134,174.699,39.6987,39.6987,8241.28,39.6987,8241.28,1,1,21,2,3,5
15,5,2,2,37,4,banana,270,-90,1,teapot,0,340.252,-19.7481,19.7481,13268.9,19.7481,13268.9,1,1,21,2,3,5
15,5,2,2,38,7,racket,270,-90,4,banana,269,293.06,23.0601,23.0601,6338.94,23.0601,6338.94,1,1,21,2,3,5
15,5,2,2,39,2,horse,135,135,5,hair dryer,314,283.673,-31.3269,31.3269,4869.59,31.3269,4869.59,1,1,21,2,3,5
15,5,2,2,40,7,racket,315,-45,4,banana,224,266.047,41.047,41.047,6245.16,41.047,6245.16,1,1,21,2,3,5
15,5,2,2,41,2,horse,135,135,6,trumpet,269,264.841,-5.1585,5.1585,4468.63,5.1585,4468.63,1,1,21,2,3,5
15,5,2,2,42,3,hammer,45,45,2,horse,269,264.947,-5.0533,5.0533,7297.09,5.0533,7297.09,1,1,21,2,3,5
15,5,2,2,43,3,hammer,0,0,2,horse,314,308.476,-6.5244,6.5244,6216.78,6.5244,6216.78,1,1,21,2,3,5
15,5,2,2,44,2,horse,180,180,6,trumpet,224,225,0,0,8119.38,0,8119.38,1,1,21,2,3,5
15,5,2,2,45,5,hair dryer,225,-135,4,banana,269,262.009,-7.9911,7.9911,6165.16,7.9911,6165.16,1,1,21,2,3,5
15,5,2,2,46,5,hair dryer,135,135,2,horse,134,122.32,-12.6803,12.6803,8569.03,12.6803,8569.03,1,1,21,2,3,5
15,5,2,2,47,2,horse,45,45,3,hammer,89,97.8281,7.8281,7.8281,8205,7.8281,8205,1,1,21,2,3,5
15,5,2,2,48,3,hammer,90,90,2,horse,224,225,0,0,8008.31,0,8008.31,1,1,21,2,3,5
